_needs_review,_review_reason,CallID,When Reported,Typ,Nature,P,Location,Cty
,,19C063688,15:51:29 07/21/19,l,Alarm Call,2,211 DUPONT ST # 107; INSPIRE DANCE,COR
,,19C063691,16:00:34 07/21/19,lf,Accident,2,RIVER RD & SPRINGBROOK ST,COR
,,19C063694,16:08:19 07/21/19,l,Alarm Call,2,155 ENTERPRISE CT; WETMORE,COR
,,19C063695,16:09:07 07/21/19,l,Test,4,1310 OLD TEMESCAL RD; POST OFFICE,COR
,,19C063696,16:09:45 07/21/19,l,Stranded Veh,3,MAGNOLIA AVE & RIMPAU AVE,COR
,,19C063699,16:19:42 07/21/19,lf,Accident,2,E SIXTH ST & E GRAND BLVD,COR
,,19C063700,16:24:47 07/21/19,l,Alarm Call,2,399 E HARRISON ST # E; FERMA GROUP; SERMA COR CORP,
,,19C063702,16:27:25 07/21/19,l,Patrol Info,4,S LINCOLN AVE & W FOOTHILL PKWY,COR
,,19C063704,16:34:00 07/21/19,f,ZZDiabetic,1,2710 LAKESHORE DR; DOS LAGOS THEATRES AT COR DOS LAGOS,
,,19C063706,16:38:03 07/21/19,l,911 Hangup,2,680 GLENSPRINGS LN,COR
,,19C063708,16:41:07 07/21/19,l,Alarm Call,2,1010 W CITRON ST; RANEY INTERMEDIATE SCHOOL,COR
,,19C063709,16:47:04 07/21/19,l,Vehicle Check,4,1300 W FOOTHILL PKWY,COR
,,19C063711,16:56:27 07/21/19,l,Property Check,4,411 AUTO CENTER DR,COR
,,19C063712,17:00:44 07/21/19,f,ZZTrauma,1,1550 RIMPAU AVE # 57,COR
,,19C063713,17:00:55 07/21/19,l,Property Check,4,1123 PASEO GRANDE,CRA
,,19C063715,17:19:58 07/21/19,l,Patrol Info,4,2900 SONRISA DR,COR
,,19C063718,17:28:00 07/21/19,l,Court Order Vio,3,2650 TUSCANY ST; EDWARDS; LL CONT,COR
,,19C063720,17:34:20 07/21/19,lf,ZZDumpster Fire,1,1027 W SIXTH ST,COR
,,19C063721,17:37:29 07/21/19,l,Drunk In Public,2,418 N MAIN ST; #124,COR
,,19C063722,17:38:00 07/21/19,l,911 Hangup,2,1027 W SIXTH ST,COR
,,19C063723,17:39:07 07/21/19,l,Special Detail,4,730 PUBLIC SAFETY WAY,COR
,,19C063726,17:42:49 07/21/19,f,ZZDumpster Fire,1,420 PRINCELAND CT; KEYSTONE BOLT AND SUPPLY CO INC,COR
,,19C063728,17:45:21 07/21/19,l,Disturb Peace,2,3542 SWEETWATER CIR; FAMILY,COR
,,19C063729,18:01:37 07/21/19,l,Susp Person,3,1635 KELLOGG AVE; KELLOGG PARK,COR
,,19C063730,18:04:23 07/21/19,l,Alarm Call,2,1880 N DELILAH ST; UNITED PAVING CO,COR
,,19C063731,18:04:38 07/21/19,l,911 Hangup,2,4190 BENNETT AVE; EAGLE GLEN COMMUNITY PARK,COR
,,19C063732,18:05:32 07/21/19,l,Alarm Call,2,1451 E SIXTH ST; ABC SCHOOL EQUIPMENT,COR
,,19C063733,18:06:01 07/21/19,l,911 Hangup,2,2024 RAINBOW RIDGE,COR
,,19C063734,18:07:13 07/21/19,l,911 Hangup,2,1400 NICHOLAS PL,COR
YES,'Nature' garbled/scrambled text; 'Location' garbled/scrambled text,19C063736,18:08:04 07/21/19,f,ZZFwy Acc w/inj,1,91 EB SERFAS CLUB 6TH STMAPLE,COR
,,19C063737,18:08:18 07/21/19,l,911 Hangup,2,881 CORSICA DR,COR
,,19C063738,18:17:10 07/21/19,l,Property Check,4,1124 RAILROAD ST,COR
,,19C063739,18:18:01 07/21/19,f,ZZSick,1,1400 CIRCLE CITY DR; #339; CORONA CARE,COR
,,19C063743,18:26:39 07/21/19,l,Alarm Call,2,3299 STAR CANYON CIR,COR
,,19C063744,18:27:05 07/21/19,l,Alarm Call,2,2185 SAMPSON AVE; #102; CORONA PRINT SHOP,COR
,,19C063752,18:40:26 07/21/19,l,Petty Theft P,4,535 N MCKINLEY ST; VONS,COR
,,19C063753,18:41:38 07/21/19,l,Alarm Call,2,264 CORPORATE TERRACE CIR; R C FOSTER CORPORATION,COR
,,19C063754,18:42:11 07/21/19,l,911 Hangup,2,1140 E ONTARIO AVE; CHEVRON STATION,COR
,,19C063757,18:46:54 07/21/19,f,ZZFwy VegFireH,1,15 SB INDIAN TRUCK TRAIL LAKE SC,TEM
,,19C063758,18:48:42 07/21/19,l,Domestic Distur,2,645 SHOREVIEW DR # 104,COR
,,19C063760,18:55:25 07/21/19,l,Traffic Stop,4,SERFAS CLUB DR & PINE CREST DR,CRA
,,19C063765,18:58:45 07/21/19,l,Found Property,4,730 PUBLIC SAFETY WAY; FRONT OF PD,COR
,,19C063766,18:59:46 07/21/19,l,Loud Party,3,2948 SONRISA DR,COR
,,19C063767,19:00:50 07/21/19,l,Indecent Expose,2,598 SANTANA WAY; SANTANA PARK,COR
,,19C063768,19:01:13 07/21/19,lf,ZZFall,1,840 E PARKRIDGE AVE; #101; INLAND EMIRE SYSTEMS,COR
,,19C063770,19:06:37 07/21/19,l,Ill Parked Veh,4,178 GRAPEVINE DR,COR
,,19C063771,19:07:41 07/21/19,l,Alarm Call,2,2790 CABOT DR # 120; NEW YORK AND COMPANY,COR
,,19C063774,19:17:38 07/21/19,l,Patrol Info,4,120 W GRAND BLVD,COR
,,19C063779,19:26:34 07/21/19,l,911 Hangup,2,945 PAYETTE DR,COR
YES,'Nature' garbled text (embedded symbol),19C063783,19:37:01 07/21/19,f,ZZFaint/Uncons,1,803 MAGNOLIA AVE # 331,COR
,,19C063784,19:37:12 07/21/19,l,Vehicle Check,4,598 SANTANA WAY; SANTANA PARK,COR
,,19C063786,19:43:56 07/21/19,l,Patrol Info,4,930 E ONTARIO AVE ; EXTRA PATROL,COR
,,19C063787,19:45:28 07/21/19,l,Property Check,4,369 MAGNOLIA AVE,COR
,,19C063790,19:50:32 07/21/19,f,ZZDiabetic,1,3532 GREY BULL LN,COR
,,19C063791,20:00:05 07/21/19,l,Alarm Call,2,1550 MELISSA CT; MTA WEST,COR
,,19C063792,20:01:24 07/21/19,l,Abandoned Veh,4,992 TROVITA DR,COR
,,19C063793,20:01:48 07/21/19,l,Property Check,4,222 PROMENADE AVE,COR
,,19C063794,20:02:44 07/21/19,l,Fire Code Vio,4,912 AVENIDA DEL VISTA; #L4,COR
,,19C063797,20:08:57 07/21/19,l,Loud Noise,3,568 TOWERGROVE DR ; music,COR
,,19C063798,20:11:39 07/21/19,l,Alarm Call,2,750 S LINCOLN AVE # 101; VERIZON STORE,COR
,,19C063800,20:15:39 07/21/19,l,Loud Party,3,2948 SONRISA DR; 2ND RESPONSE,COR
,,19C063801,20:21:23 07/21/19,l,Disturb Peace,3,155 AUTO CENTER DR; METRO LINK,COR
,,19C063802,20:22:33 07/21/19,l,Z-Animal Svcs,4,1330 MAGNOLIA AVE; ACO,COR
,,19C063803,20:29:32 07/21/19,l,Auto Theft,2,685 N TREEMONT PL # 102; 20 AGO,COR
,,19C063804,20:29:37 07/21/19,l,Alarm Call,2,2276 GRIFFIN WAY # 106; LEES SANDWHICH,COR
,,19C063805,20:31:02 07/21/19,l,Traffic Stop,4,SHOPPING CENTER & N MCKINLEY ST,COR
,,19C063806,20:36:20 07/21/19,l,Vehicle Check,4,W RINCON ST & CORYDON ST,COR
,,19C063807,20:39:17 07/21/19,l,Traffic Stop,4,RAILROAD ST & N BUENA VISTA AVE,COR
,,19C063808,20:43:43 07/21/19,l,Alarm Call,2,1128 QUARRY ST; PULLEY RESD,COR
,,19C063810,20:44:22 07/21/19,l,911 Hangup,2,881 CORSICA DR,COR
,,19C063811,20:51:52 07/21/19,i,911 Hangup,2,1114 W ONTARIO AVE,COR
,,19C063812,20:56:51 07/21/19,l,Missing Person,2,1037 E FRANCIS ST,COR
,,19C063813,20:57:03 07/21/19,l,Loud Party,3,767 NAVARRO DR,COR
,,19C063814,21:06:04 07/21/19,l,Property Check,4,1220 W ONTARIO AVE; CORONA FRIENDS CHURCH,COR
,,19C063815,21:06:20 07/21/19,l,Drunk In Public,2,220 W ONTARIO AVE; TACO BELL,COR
,,19C063816,21:10:13 07/21/19,f,ZZChest Pains,1,730 MAGNOLIA AVE; #712,COR
,,19C063817,21:16:22 07/21/19,l,Battery,1,2285 INDIGO HILLS DR # 2; FAMILY,COR
,,19C063819,21:24:56 07/21/19,l,Property Check,4,185 MAGNOLIA AVE; LEE POLLARD HIGH SCHOOL,COR
,,19C063820,21:24:57 07/21/19,l,Property Check,4,E FOOTHILL PKWY & S MAIN ST,COR
,,19C063821,21:25:19 07/21/19,l,Property Check,4,173 W CHASE DR,COR
,,19C063822,21:42:41 07/21/19,l,Domestic Distur,2,4653 TEMESCAL CANYON RD ; #101,COR
,,19C063823,21:44:40 07/21/19,f,ZZSeizure,1,2371 BOUGANVILLEA CIR,COR
,,19C063824,21:46:59 07/21/19,l,Patrol Info,4,W SIXTH ST & S LINCOLN AVE,COR
,,19C063825,21:47:29 07/21/19,l,Property Check,4,450 AUTO CENTER DR; IN N OUT BURGER 25,COR
,,19C063826,21:53:03 07/21/19,l,Traffic Stop,4,CRESTA RD & E PARKRIDGE AVE,COR
,,19C063827,21:59:13 07/21/19,l,Disturb Peace,3,1260 E ONTARIO AVE; ALBERTSONS,COR
,,19C063828,22:00:30 07/21/19,l,Hazard,3,E ONTARIO AVE & MAGNOLIA AVE,COR
,,19C063829,22:00:39 07/21/19,l,Alarm Call,2,1020 RAILROAD ST; UNIVERSAL METALS CO,COR
,,19C063830,22:03:54 07/21/19,l,Test,4,730 PUBLIC SAFETY WAY; CORONA POLICE,COR
,,19C063831,22:05:57 07/21/19,l,Follow Up,4,730 PUBLIC SAFETY WAY; CORONA POLICE,COR
,,19C063832,22:09:16 07/21/19,l,Property Check,4,2280 WARDLOW CIR; D R HORTON AMERICAS BUILDER,COR
,,19C063835,22:27:13 07/21/19,l,Property Check,4,2500 CAJALCO RD; CROSSINGS SHOPPING CENTER,COR
,,19C063836,22:34:11 07/21/19,l,Susp Vehicle,3,717 HARRIS ST,COR
,,19C063837,22:35:10 07/21/19,l,Susp Vehicle,3,2781 VIA CORAZON DR,COR
,,19C063838,22:39:54 07/21/19,l,Property Check,4,1287 POMONA RD,COR
,,19C063839,22:40:19 07/21/19,l,Patrol Info,4,1280 KELLEY AVE,COR
,,19C063840,22:42:59 07/21/19,f,ZZBreathing,1,479 N MCKINLEY ST; WALMART,COR
,,19C063841,22:46:37 07/21/19,l,911 Hangup,2,615 STONEYBROOK DR # 343,COR
,,19C063842,22:47:44 07/21/19,l,911 Hangup,2,881 CORSICA DR,COR
,,19C063844,22:51:33 07/21/19,l,911 Hangup,2,3594 NELSON ST,COR
,,19C063845,22:52:46 07/21/19,l,Susp Vehicle,3,2815 S MAIN ; OCC'D,COR
,,19C063846,22:54:16 07/21/19,l,Disturb Peace,3,2100 MAMMOTH LN,COR
,,19C063847,22:56:20 07/21/19,l,Property Check,4,1800 EAGLE GLEN PKWY; EAGLE GLEN GOLF CLUB,COR
,,19C063848,22:57:39 07/21/19,l,Property Check,4,1800 S LINCOLN AVE,COR
,,19C063850,23:04:29 07/21/19,lf,Accident Unknwn,1,15 NB OFF RAMP & E ONTARIO AVE,COR
,,19C063851,23:14:02 07/21/19,l,Disturb Peace,3,1934 FULLERTON AVE; #207,COR
,,19C063852,23:17:04 07/21/19,l,Domestic Distur,2,153 N BUENA VISTA AVE,COR
,,19C063854,23:22:38 07/21/19,l,Disturb Peace,3,326 W MISSION RD,COR
,,19C063855,23:23:23 07/21/19,l,Patrol Info,4,"26660 ENCANTO DR, MENIFEE",RVC
,,19C063856,23:26:30 07/21/19,l,Disturb Peace,3,2410 WARDLOW CIR; JENSON U S A AT WESTGATE CENTER; #109,COR
,,19C063857,23:28:48 07/21/19,l,Traffic Stop,4,3100 SONRISA DR,COR
,,19C063858,23:43:19 07/21/19,l,Petty Theft,3,314 E SIXTH ST,COR
,,19C063859,23:53:54 07/21/19,l,Traffic Stop,4,RAILROAD ST & N SHERIDAN ST,COR
,,19C063860,00:00:48 07/22/19,lf,ZZFall,1,OLD TEMESCAL RD & BAYWOOD DR,COR
,,19C063861,00:04:44 07/22/19,f,ZZCommrcal Alrm,1,1550 MAGNOLIA AVE; #15,COR
,,19C063864,00:10:30 07/22/19,l,Property Check,4,988 W ONTARIO AVE; NORTHPOINT EVANGELICAL FREE CHURCH,COR
,,19C063865,00:12:09 07/22/19,l,911 Hangup,2,881 CORSICA DR,COR
,,19C063866,00:14:48 07/22/19,l,911 Hangup,2,665 W RINCON ST,COR
,,19C063867,00:27:02 07/22/19,l,Property Check,4,1220 W ONTARIO AVE; CORONA FRIENDS CHURCH,COR
,,19C063868,00:37:07 07/22/19,l,Disturb Peace,3,1872 WILLOWBLUFF DR,COR
,,19C063869,00:50:39 07/22/19,l,911 Hangup,2,20375 FARLEY AVE,RVC
,,19C063870,01:08:31 07/22/19,l,Loud Noise,3,1130 CIRCLE CITY DR # 24; LAS BRISAS APTS,COR
,,19C063871,01:09:11 07/22/19,l,911 Hangup,2,210 S LINCOLN AVE,COR
,,19C063872,01:20:14 07/22/19,l,Battery,1,2265 INDIGO HILLS DR # 2,COR
,,19C063873,01:31:41 07/22/19,l,Vehicle Check,4,1155 VALENCIA RD; JAMESON PARK,COR
,,19C063874,01:31:45 07/22/19,l,Loud Party,3,324 S SHERMAN AVE,COR
,,19C063875,01:36:27 07/22/19,l,911 Hangup,2,4097 LESTER AVE,COR
,,19C063876,01:44:14 07/22/19,l,Welfare Check,2,707 VIEW LN,COR
,,19C063878,01:52:43 07/22/19,l,Traffic Stop,4,1146 W SIXTH ST; BURGER KING 21594 AT PLAZA ON SIXTH STREET,COR
,,19C063879,01:57:03 07/22/19,l,Alarm Call,2,2850 MIRA VISTA CT,COR
,,19C063880,01:59:58 07/22/19,l,Welfare Check,2,777 S TEMESCAL ST; CORONA LA LINDA MHP,COR
,,19C063881,02:02:46 07/22/19,l,911 Hangup,2,819 S VICTORIA AVE,COR
,,19C063882,02:15:56 07/22/19,l,Suspicious Circ,3,2800 RIDGELINE DR; PRADO VIEW ELEMENTARY SCHOOL,COR
,,19C063884,02:23:00 07/22/19,l,911 Hangup,2,1695 CALLE DEL ORO,COR
,,19C063885,02:27:23 07/22/19,l,Property Check,4,1350 VALENCIA RD; ORANGE ELEMENTARY,COR
,,19C063886,02:29:20 07/22/19,l,Fraud Past,4,130 W FOOTHILL PKWY; CHEVRON GAS,COR
,,19C063888,02:42:07 07/22/19,l,Traffic Stop,4,MAGNOLIA AVE & GRANT ST,HGS
,,19C063889,02:43:43 07/22/19,l,Property Check,4,2500 CAJALCO RD; CROSSINGS SHOPPING CENTER,COR
,,19C063890,02:46:19 07/22/19,l,Dist/Verbal,2,RIMPAU AVE & MAGNOLIA AVE ; ATT 594,COR
,,19C063891,02:49:26 07/22/19,l,Traffic Stop,4,230 S LINCOLN AVE; SHELL GAS,COR
,,19C063892,02:55:50 07/22/19,l,Property Check,4,2780 CABOT DR # 170; JOS A BANK,COR
,,19C063893,03:07:30 07/22/19,l,Property Check,4,1701 W SIXTH ST,COR
,,19C063894,03:09:06 07/22/19,l,Property Check,4,930 E ONTARIO AVE,COR
,,19C063895,03:10:24 07/22/19,l,Property Check,4,2400 WARDLOW RD,COR
,,19C063896,03:11:10 07/22/19,l,Property Check,4,2400 WARDLOW RD,COR
,,19C063897,03:29:37 07/22/19,l,Traffic Stop,4,W SIXTH ST & CRAWFORD ST,COR
,,19C063898,03:53:42 07/22/19,l,Alarm Call,2,1150 W TENTH ST; CORONA HIGH SCHOOL,COR
,,19C063899,04:13:58 07/22/19,l,Assist Othr Dpt,3,4681 TEMESCAL CANYON RD; 103,COR
,,19C063901,04:32:43 07/22/19,l,911 Hangup,2,881 CORSICA DR,COR
,,19C063902,04:35:32 07/22/19,l,Property Check,4,647 SANTANA WAY,COR
,,19C063904,04:36:44 07/22/19,l,Welfare Check,2,1368 CAMELOT DR,COR
,,19C063905,04:37:21 07/22/19,l,Welfare Check,2,3266 VIA PADOVA WAY,COR
,,19C063907,04:55:35 07/22/19,l,Alarm Call,2,393 MEYER CIR; DERR ENTERPRISES,COR
,,19C063908,05:03:28 07/22/19,f,ZZFwy UnkInjury,1,91 WB EOF 71,RVC
,,19C063910,05:30:32 07/22/19,l,911 Hangup,2,881 CORSICA DR,COR
,,19C063912,05:44:01 07/22/19,lf,Man Down,1,S NORMANDY TERRACE & LORNA ST,COR
,,19C063913,05:47:57 07/22/19,l,Disturb Peace,3,155 AUTO CENTER DR; METRO LINK,COR
,,19C063915,06:04:00 07/22/19,l,Standby,4,400 S VICENTIA AVE; CITY HALL,COR
,,19C063917,06:11:26 07/22/19,l,Comm Burg Past,4,2275 SAMPSON AVE; #201,COR
,,19C063918,06:20:19 07/22/19,l,Vehicle Check,4,800 RIVER RD,COR
,,19C063919,06:33:54 07/22/19,l,911 Hangup,2,310 S LINCOLN AVE; MCDONALDS,COR
,,19C063920,06:34:47 07/22/19,l,Alarm Call,2,2850 MIRA VISTA CT,COR
,,19C063923,06:37:06 07/22/19,l,Disturb Peace,2,310 N LINCOLN AVE; MC DONALDS,COR
,,19C063926,06:40:40 07/22/19,f,ZZSick,1,1550 RIMPAU AVE # 185,COR
,,19C063927,06:40:49 07/22/19,l,Alarm Call,2,585 REDWING DR,COR
,,19C063931,07:11:21 07/22/19,l,Follow Up,4,730 PUBLIC SAFETY WAY; CORONA POLICE,COR
,,19C063932,07:18:22 07/22/19,l,Alarm Call,2,2178 STONERIDGE RD; ASHTON APTS,COR
,,19C063934,07:27:49 07/22/19,l,Follow Up,4,730 PUBLIC SAFETY WAY,COR
,,19C063935,07:30:04 07/22/19,l,Grand Theft P,4,1380 W SIXTH ST,COR
,,19C063936,07:32:53 07/22/19,l,Test,4,730 PUBLIC SAFETY WAY; CORONA POLICE,COR
,,19C063938,07:38:23 07/22/19,l,Auto Theft Past,3,1410 E SIXTH ST # 48,COR
,,19C063939,07:39:23 07/22/19,l,Property Check,4,CITRUS COMMUNITY PARK,COR
,,19C063940,07:39:49 07/22/19,l,Property Check,4,450 N MCKINLEY ST; 99 CENTS ONLY STORES LLC AT CORONA HILLS,COR
,,19C063941,07:39:56 07/22/19,l,Alarm Call,2,2850 MIRA VISTA CT,COR
,,19C063942,07:49:33 07/22/19,l,Vandalism Past,4,400 S VICENTIA AVE; CITY HALL,COR
,,19C063943,07:54:28 07/22/19,l,Follow Up,4,1580 W SIXTH ST,COR
,,19C063944,07:55:32 07/22/19,l,Traffic Stop,4,1355 E ONTARIO AVE,COR
,,19C063945,08:01:52 07/22/19,l,Ped Check,4,1438 E SIXTH ST,COR
,,19C063947,08:11:26 07/22/19,l,Susp Person,3,2160 HIGHPOINTE DR # 211,COR
,,19C063948,08:13:30 07/22/19,f,ZZChest Pains,1,356 E FRANCIS ST,COR
,,19C063949,08:18:31 07/22/19,l,H&S Violation,3,1635 KELLOGG AVE; KELLOGG PARK,COR
,,19C063951,08:19:02 07/22/19,l,Susp Person,3,LORNA ST & S BUENA VISTA AVE,COR
,,19C063952,08:27:24 07/22/19,l,Property Check,4,1550 E ONTARIO AVE; SHELL GAS,COR
,,19C063953,08:37:27 07/22/19,l,911 Hangup,2,505 S BUENA VISTA AVE; COUNTY COURT HOUSE,COR
,,19C063954,08:44:39 07/22/19,l,911 Hangup,2,881 CORSICA DR,COR
,,19C063955,08:49:34 07/22/19,l,Follow Up,4,2370 ANSELMO DR,COR
,,19C063956,08:52:23 07/22/19,l,Property Check,4,1155 E ONTARIO AVE; RIMPAU PARK,COR
,,19C063957,08:53:18 07/22/19,l,Property Check,4,W FIFTH ST & S MAIN ST,COR
,,19C063958,08:53:46 07/22/19,f,ZZFall,1,2055 KELLOGG AVE; KAISER FOUNDATION HEALTH PLAN INC,COR
,,19C063959,08:53:47 07/22/19,f,ZZFall,1,2055 KELLOGG AVE; KAISER FOUNDATION HEALTH PLAN INC,COR
,,19C063961,08:54:56 07/22/19,l,Property Check,4,1075 E SIXTH ST; ARMORY,COR
,,19C063962,08:56:56 07/22/19,l,911 Hangup,2,1123 CLEVELAND WAY,COR
,,19C063963,09:01:14 07/22/19,l,911 Hangup,2,770 PUBLIC SAFETY WAY,COR
,,19C063965,09:03:49 07/22/19,l,911 Hangup,2,615 RICHEY ST; PROMENADE PARK,COR
,,19C063966,09:04:31 07/22/19,l,Property Check,4,930 E SIXTH ST,COR
,,19C063968,09:09:50 07/22/19,l,911 Hangup,2,1114 W ONTARIO AVE,COR
,,19C063970,09:12:56 07/22/19,l,Auto Theft Past,3,1410 E SIXTH ST # 48,COR
,,19C063971,09:15:23 07/22/19,l,Property Check,4,615 RICHEY ST; PROMENADE PARK,COR
,,19C063972,09:24:09 07/22/19,l,Alarm Call,2,1435 GRANADA AVE,COR
,,19C063973,09:25:37 07/22/19,l,Dist/Verbal,2,598 SANTANA WAY; SANTANA PARK,COR
,,19C063975,09:34:12 07/22/19,l,911 Hangup,2,2585 S MAIN ST; SOUTH HILLS CHURCH,COR
,,19C063976,09:34:36 07/22/19,l,Cross Report,2,1068 BORDER AVE;CROSS REPORT,COR
,,19C063978,09:38:18 07/22/19,l,Runaway,3,1662 BERYL LN,COR
,,19C063979,09:39:09 07/22/19,l,Property Check,4,2125 STAGECOACH DR; STAGECOACH PARK,COR
,,19C063981,09:44:41 07/22/19,f,ZZAA MedicalAid,1,8540 WEIRICK RD; ST MARY MAGDELENE,TEM
,,19C063982,09:47:47 07/22/19,l,Resid Burg Past,4,556 HILLSBOROUGH WAY,COR
,,19C063983,09:50:54 07/22/19,l,Petty Theft P,4,264 CORPORATE TERRACE CIR; R C FOSTER CORPORATION,COR
,,19C063984,09:51:25 07/22/19,l,Open Door,2,2950 VISTA DEL MONTE WAY,COR
,,19C063985,09:54:00 07/22/19,l,Vehicle Check,4,1500 YORBA ST,COR
,,19C063986,09:57:28 07/22/19,l,Comm Burg Past,4,1611 POMONA RD; LL CONT,COR
,,19C063987,10:00:35 07/22/19,f,ZZFall,1,3493 FOUR SEASONS RD,HGS
,,19C063988,10:02:05 07/22/19,l,911 Hangup,2,881 CORSICA DR,COR
,,19C063989,10:05:53 07/22/19,l,Property Check,4,550 CORONA MALL,COR
YES,'Nature' garbled text (embedded symbol),19C063990,10:08:53 07/22/19,f,ZZFaint/Uncons,1,1552 BENTLEY DR,COR
,,19C063991,10:09:24 07/22/19,l,Cross Report,2,750 AVENIDA DEL VISTA # C ; CROSSREPORT,COR
,,19C063992,10:10:27 07/22/19,l,Vehicle Check,4,1160 E ONTARIO AVE,COR
,,19C063993,10:11:00 07/22/19,l,Property Check,4,465 SANTANA WAY; ISLAMIC CENTER,COR
,,19C063994,10:13:17 07/22/19,l,Property Check,4,1200 W NINTH ST,COR
,,19C063995,10:19:32 07/22/19,l,Alarm Call,2,2856 JOHNSON CIR ; SHELDON RESD,COR
,,19C063997,10:20:32 07/22/19,l,Alarm Call,2,1350 BALDWIN DR; PANIC,COR
,,19C063999,10:21:01 07/22/19,lf,Bomb Threat,1,4238 STONEBRIAR CIR,COR
,,19C063998,10:21:01 07/22/19,l,911 Hangup,2,1650 S BUENA VISTA AVE,COR
,,19C064000,10:21:31 07/22/19,l,Court Order Vio,3,820 PAYETTE DR; LL CONT,COR
,,19C064001,10:24:56 07/22/19,l,Vehicle Check,4,1200 W NINTH ST,COR
,,19C064002,10:28:26 07/22/19,l,911 Hangup,2,730 PUBLIC SAFETY WAY; CORONA POLICE,COR
,,19C064003,10:30:09 07/22/19,l,Property Check,4,2355 COMPTON AVE; LA FITNESS,COR
,,19C064006,10:38:56 07/22/19,l,911 Hangup,2,4272 CASTLEPEAK DR,COR
,,19C064007,10:39:18 07/22/19,l,911 Hangup,2,770 MAGNOLIA AVE; JACK D COCHRAN MD,COR
,,19C064008,10:42:24 07/22/19,l,Area Check,3,840 PARK CIR,COR
,,19C064009,10:43:26 07/22/19,l,DV-Assault,1,1312 HERMOSA DR,COR
,,19C064010,10:43:49 07/22/19,l,DV-Assault,1,852 FOXTAIL DR,COR
,,19C064011,10:48:38 07/22/19,l,911 Hangup,2,505 S BUENA VISTA AVE; COUNTY COURT HOUSE,COR
,,19C064012,10:49:26 07/22/19,f,ZZFall,1,1327 W EIGHTH ST # A,COR
,,19C064015,10:57:10 07/22/19,l,911 Hangup,2,598 SANTANA WAY; SANTANA PARK,COR
,,19C064016,10:59:01 07/22/19,l,Veh Burg Past,4,1087 SUNBEAM LN,COR
,,19C064019,11:00:01 07/22/19,l,Disturb Peace P,4,5215 GREEN RIVER RD; ATT 10851P,COR
,,19C064022,11:10:53 07/22/19,l,Welfare Check,2,1290 E ONTARIO AVE; WALMART,COR
,,19C064023,11:12:28 07/22/19,l,911 Hangup,2,1000 W RINCON ST,COR
,,19C064024,11:12:32 07/22/19,lf,Hit Run No Inj,2,S BUENA VISTA AVE & W SEVENTH ST,COR
,,19C064026,11:14:15 07/22/19,l,Accident,2,706 S BUENA VISTA AVE,COR
,,19C064027,11:15:27 07/22/19,l,Hit Run No Inj,2,MAGNOLIA AVE & 15 SB ON RAMP,COR
,,19C064028,11:16:42 07/22/19,f,ZZSeizure,1,1400 CIRCLE CITY DR; #109;CORONA RESIDENTIAL CARE CENTER LLC,COR
,,19C064030,11:29:10 07/22/19,l,Standby,4,4013 PASEO LA CRESTA ST,COR
,,19C064032,11:34:02 07/22/19,l,Test,4,700 W SIXTH ST; 7 11 STORE CENTRAL,COR
,,19C064033,11:35:00 07/22/19,l,Petty Theft P,4,320 N MCKINLEY ST,COR
,,19C064034,11:35:50 07/22/19,l,Dom Disturb P,3,2125 STAGECOACH DR; STAGECOACH PARK ; LL CONT,COR
,,19C064035,11:36:35 07/22/19,l,Patrol Info,4,91 EB 71 GREEN RIVER,RVC
,,19C064036,11:36:45 07/22/19,l,Citizen Contact,3,1825 W SIXTH ST; LL CONT C4,COR
,,19C064039,11:52:39 07/22/19,l,911 Hangup,2,1000 W EIGHTH ST,COR
,,19C064040,11:54:12 07/22/19,l,Property Check,4,100 W GRAND BLVD,COR
,,19C064042,12:02:03 07/22/19,f,ZZAbdominalPain,1,2250 S MAIN ST; MISSION SURGICAL CLINIC; #104,COR
,,19C064043,12:03:49 07/22/19,l,Trespass,3,GUNNOE CT & MARQUEZ WAY,COR
,,19C064045,12:08:27 07/22/19,l,Fraud Past,4,750 S LINCOLN AVE # 101; VERIZON STORE,COR
,,19C064046,12:13:59 07/22/19,f,ZZFall,1,1280 E SIXTH ST ; SALVATION ARMY,COR
,,19C064048,12:30:12 07/22/19,l,H/R Coll Past,4,N MCKINLEY ST & PROMENADE AVE,COR
,,19C064049,12:30:26 07/22/19,f,ZZSick,1,901 W SIXTH ST; CROWN VACUUM AND SEWING,COR
,,19C064050,12:30:59 07/22/19,l,911 Hangup,2,1205 S MAIN ST; ARCO AM PM,COR
,,19C064051,12:38:18 07/22/19,l,Disturb Peace,2,1886 BUTTERFIELD DR; BUTTERFIELD PARK,COR
,,19C064053,12:41:59 07/22/19,l,Assist Othr Dpt,3,901 W SIXTH ST,COR
,,19C064054,12:45:43 07/22/19,l,Keep The Peace,3,475 E GRAND BLVD; YMCA; 488P,COR
,,19C064055,12:46:09 07/22/19,l,Auto Theft Rec,4,844 PARK CIR,COR
,,19C064056,12:46:37 07/22/19,l,H/R Coll Past,4,PROMENADE AVE & N MCKINLEY ST; FRONT LOBBY,COR
,,19C064059,13:03:04 07/22/19,l,Test,4,700 W SIXTH ST; 7 11 STORE CENTRAL,COR
,,19C064062,13:11:50 07/22/19,l,Ped Check,4,650 S MAIN ST; CITY LIBRARY,COR
,,19C064063,13:21:58 07/22/19,l,Test,4,600 S MAIN ST,COR
