_needs_review,_review_reason,CallID,When Reported,Typ,Nature,P,Location,Cty
,,19C121444,10:02:10 12/10/19,f,ZZFwy Acc w/inj,1,15 NB DOS LAGOS CAJALCO,COR
YES,"'P' expected numeric, has text",19C121449,10:09:42 12/10/19,f,ZZMedical Alert,1840 ASPEN ST,; ARENA RESD,COR
,,19C121450,10:10:31 12/10/19,f,ZZBreathing,1,2300 S MAIN ST # 203; VALENCIA TERRACE,COR
,,19C121452,10:13:05 12/10/19,l,Property Check,4,1302 E SIXTH ST; CIRCLE CITY ANIMAL HOSPITAL,COR
,,19C121454,10:19:32 12/10/19,lf,Man Down,1,834 CANARY LN,COR
,,19C121460,10:32:58 12/10/19,l,Property Check,4,1658 FULLERTON AVE,COR
,,19C121461,10:36:46 12/10/19,l,Flag Down,4,1245 COX WAY,COR
,,19C121462,10:39:47 12/10/19,l,Property Check,4,930 E SIXTH ST; CITY PARK,COR
,,19C121464,10:42:24 12/10/19,f,ZZFall,1,1922 FULLERTON AVE # 103,COR
,,19C121465,10:51:07 12/10/19,l,Susp Vehicle,3,615 RICHEY ST; PROMENADE PARK,COR
,,19C121468,11:10:54 12/10/19,l,Property Check,4,195 E FRANCIS ST,COR
,,19C121469,11:10:59 12/10/19,l,Citizen Contact,3,964 MATHEWS PL # D,COR
,,19C121472,11:15:37 12/10/19,l,Cross Report,2,4261 ODYSSEY DR # 103,COR
,,19C121473,11:17:00 12/10/19,l,Property Check,4,180 E THIRD ST,COR
,,19C121476,11:21:15 12/10/19,l,Property Check,4,312 E NINTH ST; VICTORIA PARK,COR
,,19C121478,11:22:58 12/10/19,l,Public Service,3,211 W RINCON ST; ARTISAN APTS,COR
,,19C121479,11:23:22 12/10/19,l,911 Hangup,2,389 N MAIN ST ; OPEN LINE NOTHING HEARD,COR
,,19C121480,11:23:29 12/10/19,l,Runaway,3,797 LASSEN DR; PD LOBBY,COR
YES,"'P' expected numeric, has text",19C121484,11:28:23 12/10/19,f,ZZCommrcal Alrm,125000 GLEN IVY RD,; COMMERCIAL ALARM,TEM
,,19C121486,11:33:36 12/10/19,l,Mail Theft,2,1674 RAILROAD ST,COR
,,19C121488,11:35:22 12/10/19,l,Alarm Call,2,2416 NOTRE DAME WAY ; RODRIGUEZ RESD,COR
,,19C121491,11:51:17 12/10/19,l,911 Hangup,2,2035 CALIFORNIA AVE;PH1,COR
,,19C121493,11:52:21 12/10/19,l,Abandoned Veh,4,1265 CARBIDE DR; WILSONS FLOOR COVERING ;C4 PER KL6 FOR TRAF,COR
,,19C121494,11:53:53 12/10/19,l,Stranded Veh,3,E ONTARIO AVE & COMPTON AVE,COR
,,19C121496,11:54:43 12/10/19,l,Alarm Call,2,955 CLEVELAND WAY; WAREH RESD,COR
,,19C121497,11:58:06 12/10/19,l,Property Check,4,450 AUTO CENTER DR; IN N OUT BURGER 25,COR
,,19C121499,12:07:10 12/10/19,l,Vandalism Past,4,1395 E FOOTHILL PKWY; SANTIAGO HIGH SCHOOL,COR
,,19C121505,12:17:35 12/10/19,l,Dist/Verbal,2,945 SAMAR CT # 9,COR
,,19C121507,12:23:03 12/10/19,l,911 Hangup,2,2784 GARRETSON AVE,COR
,,19C121508,12:23:27 12/10/19,l,Grand Theft P,4,1355 E ONTARIO AVE; HOME DEPOT,COR
,,19C121509,12:26:08 12/10/19,l,Accident,2,N LINCOLN AVE & W PARKRIDGE AVE,COR
,,19C121510,12:34:02 12/10/19,l,Petty Theft P,4,1355 E ONTARIO AVE; HOME DEPOT,COR
,,19C121512,12:35:23 12/10/19,l,911 Hangup,2,110 W UPPER DR; CFD 6; PH1,COR
,,19C121513,12:36:31 12/10/19,l,Petty Theft P,4,3655 SUNMEADOW ST,COR
,,19C121516,12:43:58 12/10/19,f,ZZSick,1,216 W HACIENDA DR,COR
,,19C121518,12:49:57 12/10/19,l,911 Hangup,2,1592 FAIRWAY DR,COR
,,19C121519,12:52:55 12/10/19,l,911 Hangup,2,13120 MAGNOLIA AVE,HGS
,,19C121522,12:59:42 12/10/19,l,Citizen Contact,3,360 N MCKINLEY ST; CHASE BANK; LL CONT,COR
,,19C121524,13:02:45 12/10/19,l,Disturb Peace,3,2601 S BUENA VISTA AVE; FOOTHILL ELEMENTARY SCHOOL;THREATS,COR
,,19C121525,13:06:16 12/10/19,l,Traffic Detail,4,N LINCOLN AVE & RIVER RD,COR
,,19C121526,13:06:49 12/10/19,f,ZZSick,1,161 N MCKINLEY ST;#106; WHOLESALE NUTRITION,COR
,,19C121527,13:07:37 12/10/19,l,Alarm Call,2,1811 S LINCOLN AVE; CORONA THANKSGIVING CHURCH,COR
,,19C121528,13:14:55 12/10/19,l,Panhand/Solicit,3,221 E SIXTH ST; LA CASA DE PUEBLO,COR
,,19C121529,13:19:12 12/10/19,l,Follow Up,4,730 PUBLIC SAFETY WAY; CORONA POLICE,COR
,,19C121530,13:20:08 12/10/19,l,Missing Person,2,971 ASTONVILLA WAY; PD LOBBY,COR
,,19C121531,13:25:34 12/10/19,l,Panhand/Solicit,3,400 N MCKINLEY ST; MCDONALDS,COR
,,19C121532,13:25:49 12/10/19,lf,Man Down,1,301 W SIXTH ST # 107; CIGARETTES USA,COR
,,19C121533,13:31:20 12/10/19,l,911 Hangup,2,976 W FIFTH ST,COR
,,19C121535,13:47:36 12/10/19,l,Found Property,4,1355 E ONTARIO AVE; HOME DEPOT,COR
,,19C121536,13:48:08 12/10/19,l,Traffic Stop,4,N LINCOLN AVE & W PARKRIDGE AVE,COR
,,19C121537,13:48:41 12/10/19,l,H&S Violation,3,1290 E ONTARIO AVE; WALMART,COR
,,19C121538,13:49:09 12/10/19,l,Traffic Detail,4,N LINCOLN AVE & W PARKRIDGE AVE,COR
,,19C121539,13:49:32 12/10/19,f,ZZFall,1,1290 E ONTARIO AVE; WALMART,COR
,,19C121540,13:49:48 12/10/19,l,H&S Violation,3,508 S SMITH AVE # A205; CORONA TATTOO AND PIERCING,COR
,,19C121541,13:58:21 12/10/19,l,Additional Info,4,940 BEVERLY RD,COR
,,19C121543,14:01:52 12/10/19,l,Welfare Check,2,418 N MAIN ST # 309,COR
,,19C121544,14:02:52 12/10/19,l,Traffic Stop,4,3300 MOUNTAIN GATE DR,COR
,,19C121545,14:05:40 12/10/19,l,Follow Up,4,251 DUPONT ST; J AND J WINDOWS INC AT FREEWAY BUSINESS CENTE,COR
,,19C121546,14:05:47 12/10/19,l,Traffic Stop,4,N LINCOLN AVE & RIVER RD,COR
,,19C121547,14:08:39 12/10/19,f,ZZAbdominalPain,1,2265 E LAKESIDE PL # 201,COR
,,19C121551,14:13:37 12/10/19,f,ZZCommrcal Alrm,1,730 PUBLIC SAFETY WAY; CORONA POLICE,COR
,,19C121552,14:13:44 12/10/19,l,Traffic Stop,4,REXFORD WAY & MOUNTAIN GATE DR,COR
,,19C121556,14:23:45 12/10/19,l,Citizen Contact,3,2260 GRIFFIN WAY; AYRES SUITES; #329 ; LL CONT,COR
,,19C121557,14:24:30 12/10/19,f,ZZFall,1,1931 PINE CREST DR,CRA
,,19C121558,14:25:05 12/10/19,l,Dist/Physical,1,1100 W RIVER RD; RIVER ROAD PARK,COR
,,19C121560,14:27:54 12/10/19,l,Accident,2,120 W ONTARIO AVE; SPROUTS,COR
,,19C121564,14:33:04 12/10/19,l,Vehicle Check,4,1300 E FOOTHILL PKWY,COR
,,19C121565,14:34:51 12/10/19,l,Ill Parked Veh,4,TRUDY WAY & W FOOTHILL PKWY,COR
,,19C121566,14:35:38 12/10/19,l,Illegal Entry,3,545 CORONA MALL,COR
,,19C121567,14:39:44 12/10/19,l,H&S Violation,3,W SIXTH ST & S SHERMAN AVE,COR
,,19C121568,14:41:12 12/10/19,l,Patrol Info,4,N SHERIDAN ST & W BLAINE ST,COR
,,19C121569,14:44:06 12/10/19,f,ZZChest Pains,1,4350 GREEN RIVER RD; 76 GAS,COR
,,19C121570,14:46:30 12/10/19,l,Cite Sign Off,4,730 PUBLIC SAFETY WAY; CORONA POLICE; PD FRNT PKG,COR
,,19C121571,14:53:50 12/10/19,l,Susp Person,2,1202 S VICENTIA AVE; POSS UTI,COR
,,19C121572,14:58:25 12/10/19,l,Traffic Stop,4,E CHASE DR & RIMPAU AVE,COR
,,19C121574,15:01:52 12/10/19,l,Missing Child,1,1040 S VICENTIA AVE; JEFFERSON ELEMENTARY SCHOOL,COR
,,19C121575,15:02:40 12/10/19,l,Citizen Contact,3,4718 GREEN RIVER RD; STARBUCKS;LL CONT,COR
,,19C121576,15:04:40 12/10/19,l,Public Service,3,2178 STONERIDGE RD; ASHTON APTS,COR
,,19C121577,15:05:30 12/10/19,l,Missing Child,1,1040 S VICENTIA AVE; JEFFERSON ELEMENTARY SCHOOL,COR
,,19C121578,15:06:59 12/10/19,f,ZZSmoke Com,1,1181 CALIFORNIA AVE # 270,COR
,,19C121581,15:12:26 12/10/19,l,Follow Up,4,2193 SAMPSON AVE; TACO BELL,COR
,,19C121584,15:19:22 12/10/19,l,Grand Theft P,4,1901 AVIATION DR;LL CONT,COR
,,19C121585,15:20:00 12/10/19,l,911 Hangup,2,2535 CROSS-RIVERSIDE,
,,19C121586,15:23:13 12/10/19,l,911 Hangup,2,1933 RIVER RD,NOR
,,19C121587,15:26:35 12/10/19,f,ZZBreathing,1,371 DYLAN CIR,COR
,,19C121588,15:26:55 12/10/19,l,Comm Policing,4,4718 GREEN RIVER RD; STARBUCKS,COR
,,19C121589,15:29:29 12/10/19,l,Missing Person,2,730 PUBLIC SAFETY WAY;LL CONT ;CORONA POLICE,COR
,,19C121590,15:34:10 12/10/19,l,911 Hangup,2,1150 W TENTH ST;PHS 1,COR
,,19C121593,15:38:10 12/10/19,l,911 Hangup,2,1436 E SIXTH ST,COR
,,19C121594,15:38:28 12/10/19,l,Traffic Stop,4,PARKVIEW DR & ALMERIA ST,COR
,,19C121599,15:49:22 12/10/19,l,Traffic Stop,4,PARKVIEW DR & FENNEL DR,COR
,,19C121600,15:49:42 12/10/19,l,Follow Up,4,2315 CALIFORNIA AVE; DYKSTRAS CAR WASH,COR
,,19C121601,15:51:43 12/10/19,l,911 Hangup,2,267 WINFIELD CIR;PHS 1,COR
,,19C121602,15:57:40 12/10/19,f,ZZAA Inj Accdnt,1,11412 CAJALCO RD,RVC
,,19C121603,16:00:02 12/10/19,l,H/R Coll Past,4,1190 W SIXTH ST;LL CONT,COR
,,19C121604,16:03:12 12/10/19,l,Citizen Contact,3,300 FALMOUTH CT; LL CONT,COR
,,19C121605,16:10:24 12/10/19,l,Welfare Check,2,797 LASSEN DR,COR
,,19C121606,16:12:51 12/10/19,l,Property Check,4,1065 RAILROAD ST; LIVING WATER CHURCH,COR
,,19C121607,16:13:11 12/10/19,l,911 Hangup,2,1943 RIVER RD; PHS 1,NOR
,,19C121608,16:16:49 12/10/19,l,Found Property,4,730 PUBLIC SAFETY WAY; CORONA POLICE; pd lobby,COR
,,19C121609,16:18:58 12/10/19,l,Follow Up,4,100 W ONTARIO AVE; WALGREENS 07303 AT TOWN AND COUNTRY,COR
,,19C121610,16:19:03 12/10/19,l,Traffic Stop,4,MAGNOLIA AVE & 15 SB ON RAMP,COR
,,19C121611,16:23:47 12/10/19,l,911 Hangup,2,9 KPC PKWY,COR
,,19C121613,16:33:09 12/10/19,l,Disturb Peace,3,624 W OLIVE ST;FAMILY,COR
,,19C121614,16:34:34 12/10/19,l,911 Hangup,2,3210 S MAIN ST,COR
,,19C121615,16:37:20 12/10/19,l,911 Hangup,2,1150 W TENTH ST;PHS 1,COR
,,19C121616,16:39:49 12/10/19,l,Welfare Check,2,N MCKINLEY ST & 91 WB ON RAMP,COR
,,19C121617,16:40:24 12/10/19,l,Comm Policing,4,4718 GREEN RIVER RD; STARBUCKS,COR
,,19C121618,16:40:35 12/10/19,l,911 Hangup,2,N MCKINLEY ST & 91 WB ON RAMP,COR
,,19C121619,16:41:39 12/10/19,l,911 Hangup,2,N MCKINLEY ST & 91 WB ON RAMP,COR
,,19C121620,16:41:54 12/10/19,f,ZZCarbon Alarm,2,2121 W ONTARIO AVE,COR
,,19C121621,16:43:23 12/10/19,l,Hit Run No Inj,2,MAGNOLIA AVE & RIMPAU AVE ;PD LOBBY,COR
,,19C121622,16:43:54 12/10/19,l,Suspicious Circ,3,N MCKINLEY ST & 91 WB ON RAMP,COR
,,19C121623,16:43:57 12/10/19,lf,Found Child,1,705 MORITA DR,COR
,,19C121624,16:44:27 12/10/19,l,Citizen Contact,3,225 E THIRD ST # A; DR TRAN QUYNH; TRANSDENTAL;LL CONT,COR
,,19C121626,16:51:36 12/10/19,l,Patrol Info,4,E PARKRIDGE AVE & N JOY ST,COR
,,19C121627,16:56:14 12/10/19,l,Pursuit,1,123 N MAIN ST,COR
,,19C121629,17:09:55 12/10/19,l,Fraud Past,4,1193 MAGNOLIA AVE;LL CONT; STATER BROS MARKET,COR
,,19C121631,17:15:55 12/10/19,l,Susp Vehicle,3,1620 VIA FINALDI WAY,COR
,,19C121632,17:17:21 12/10/19,l,911 Hangup,2,1601 CANYON CREST CIR,COR
,,19C121634,17:17:43 12/10/19,l,Comm Policing,4,400 S VICENTIA AVE; CITY HALL,COR
,,19C121635,17:24:12 12/10/19,f,ZZCommrcal Alrm,1,875 RIVER RD,COR
,,19C121637,17:26:59 12/10/19,f,Public Service,3,1653 SUE CIR,COR
,,19C121638,17:29:57 12/10/19,l,911 Hangup,2,805 S RAMONA AVE,COR
,,19C121639,17:30:29 12/10/19,l,CMC Violation,4,1200 S MERRILL ST; HUSTED PARK,COR
,,19C121641,17:38:43 12/10/19,l,Alarm Call,2,250 KLUG CIR ;MITEK USA,COR
,,19C121643,17:43:48 12/10/19,l,911 Hangup,2,4375 EDENWILD LN;PHS 2,COR
,,19C121644,17:48:26 12/10/19,l,Property Check,4,1290 E ONTARIO AVE; WALMART,COR
,,19C121645,17:49:26 12/10/19,l,Alarm Call,2,1484 PINEWOOD DR,COR
,,19C121646,17:49:32 12/10/19,l,Pursuit,1,123 S MAIN ST,COR
,,19C121647,17:50:46 12/10/19,l,Citizen Contact,3,948 W TENTH ST; PD LOT DRUG ACT,COR
,,19C121648,17:52:10 12/10/19,l,Vandalism Past,4,115 N MCKINLEY ST;#105;MCKINLEY DENTISTRY,COR
,,19C121649,17:53:20 12/10/19,l,Susp Person,3,3841 MORALES CIR,COR
,,19C121650,17:53:59 12/10/19,l,911 Hangup,2,1943 RIVER RD;PHS 1,NOR
,,19C121651,17:57:27 12/10/19,l,Property Check,4,123 S MAIN ST,COR
,,19C121652,17:57:53 12/10/19,l,Property Check,4,123 S MAIN ST,COR
,,19C121653,17:59:04 12/10/19,l,Ped Check,4,S MAIN ST & E OLIVE ST,COR
,,19C121654,18:00:15 12/10/19,l,Property Check,4,1831 COMMERCE ST,COR
,,19C121655,18:00:58 12/10/19,l,Ped Check,4,S MAIN ST & E OLIVE ST,COR
,,19C121656,18:03:37 12/10/19,l,Traffic Stop,4,S MAIN ST & E OLIVE ST,COR
,,19C121657,18:07:50 12/10/19,l,Ped Check,4,E SIXTH ST & S MAIN ST,COR
,,19C121658,18:08:14 12/10/19,l,Ped Check,4,E SIXTH ST & S MAIN ST,COR
,,19C121659,18:09:04 12/10/19,l,911 Hangup,2,2035 CALIFORNIA AVE,COR
,,19C121662,18:30:35 12/10/19,l,DV-Assault Past,3,200 N LINCOLN AVE; MOTEL 6 ; POSS DV,COR
,,19C121665,18:47:39 12/10/19,l,Disturb Peace,3,1886 BUTTERFIELD DR; BUTTERFIELD PARK,COR
,,19C121667,18:50:51 12/10/19,l,Property Check,4,2615 TUSCANY ST; TARGET,COR
,,19C121669,18:52:24 12/10/19,l,Citizen Contact,3,369 E RANCHO RD ; LL CONT,COR
,,19C121670,18:59:26 12/10/19,l,Pursuit,1,123 S MAIN ST,COR
,,19C121672,19:01:32 12/10/19,l,911 Hangup,2,1150 PASEO GRANDE; CESAR CHAVEZ ELEMENTARY SCHOOL,COR
,,19C121673,19:06:37 12/10/19,l,Lost Property,4,301 S LINCOLN AVE; CARDENAS ; OFF DUTY RSO DEPUTY,COR
,,19C121681,19:30:16 12/10/19,l,Traffic Stop,4,PASEO AND EL SOBRANTE,
,,19C121682,19:31:16 12/10/19,l,Battery,1,3485 GRAND OAKS; PETCO 1127 AT THE CROSSINGS,COR
,,19C121683,19:31:27 12/10/19,l,Citizen Contact,3,1861 COOLIDGE ST; LL CONT,COR
,,19C121684,19:35:32 12/10/19,l,Property Check,4,1698 W SIXTH ST # A; 7 11 STORE WEST,COR
,,19C121685,19:38:05 12/10/19,l,Property Check,4,2349 COMPTON AVE,COR
YES,'Nature' garbled text (embedded symbol),19C121686,19:40:40 12/10/19,f,ZZFaint/Uncons,1,2633 ROCA CIR,COR
,,19C121687,19:44:52 12/10/19,l,Ill Parked Veh,4,4468 OWENS ST,COR
,,19C121689,19:57:04 12/10/19,l,Follow Up,4,2850 MIRA VISTA CT,COR
,,19C121690,20:11:53 12/10/19,l,911 Hangup,2,130 W CHASE DR; CALVARY CHAPEL,COR
,,19C121692,20:13:39 12/10/19,l,Surveillance,4,13689 MAGNOLIA AVE ;#102,HGS
,,19C121693,20:14:35 12/10/19,f,ZZSick,1,2076 W ONTARIO AVE,COR
,,19C121694,20:18:09 12/10/19,l,Robbery,1,930 E SIXTH ST; CITY PARK ; BY FORCE,COR
,,19C121695,20:22:07 12/10/19,l,Alarm Call,2,100 BUSINESS CENTER DR; NEUTRONIC STAMPING,COR
,,19C121696,20:24:08 12/10/19,l,Patrol Info,4,3877 BEDFORD CANYON RD; WELLS FARGO BANK,COR
,,19C121697,20:27:17 12/10/19,l,Patrol Info,4,2800 KEYSTONE CIR,COR
,,19C121699,20:40:09 12/10/19,l,Veh Burg I/P,2,1130 W NINTH ST # C; 2 AGO,COR
,,19C121700,20:40:38 12/10/19,l,Compliance Ck,4,1229 S VICTORIA AVE,COR
,,19C121701,20:40:47 12/10/19,l,Alarm Call,2,160 E ONTARIO AVE # 101; WINGSTOP,COR
,,19C121703,21:13:22 12/10/19,l,Ped Check,4,785 N MAIN ST; ARCO AM PM,COR
,,19C121704,21:18:04 12/10/19,l,Patrol Info,4,EL SOBRANTE RD & E SIXTH ST,COR
,,19C121705,21:18:59 12/10/19,l,911 Hangup,2,210 S LINCOLN AVE,COR
,,19C121707,21:22:31 12/10/19,l,Welfare Check,2,2404 PALISADES DR; #304,COR
,,19C121708,21:23:06 12/10/19,l,Property Check,4,1604 FAIRVIEW DR; FAIRVIEW PARK,COR
,,19C121709,21:23:30 12/10/19,l,Traffic Stop,4,W SIXTH ST & S SHERMAN AVE,COR
,,19C121710,21:26:53 12/10/19,l,Property Check,4,1820 RIMPAU AVE; CENTENNIAL HIGH SCHOOL,COR
,,19C121711,21:27:19 12/10/19,f,ZZCommrcal Alrm,1,1146 SILVERCREEK RD,COR
,,19C121712,21:32:43 12/10/19,l,Domestic Distur,2,208 S VICENTIA AVE # 5,COR
,,19C121713,21:35:46 12/10/19,l,911 Hangup,2,923 W EIGHTH ST,COR
,,19C121714,21:39:08 12/10/19,l,Property Check,4,1260 E ONTARIO AVE; ALBERTSONS,COR
,,19C121715,21:42:55 12/10/19,l,Property Check,4,860 E PARKRIDGE AVE,COR
,,19C121716,22:02:24 12/10/19,l,911 Hangup,2,1230 S MAIN ST; CORONA FUNDAMENTAL INTERMEDIATE SCHOOL,COR
,,19C121717,22:03:30 12/10/19,l,911 Hangup,2,1229 S VICTORIA AVE,COR
,,19C121718,22:07:30 12/10/19,l,Disturb Peace P,4,681 SKY RIDGE DR ; LL CONT,COR
,,19C121719,22:10:24 12/10/19,l,Property Check,4,1193 MAGNOLIA AVE; STATER BROS MARKET,COR
,,19C121721,22:14:49 12/10/19,l,Susp Person,3,721 RAPHAEL CIR,COR
,,19C121722,22:17:05 12/10/19,l,Follow Up,4,797 LASSEN DR,COR
,,19C121723,22:19:58 12/10/19,l,Property Check,4,130 W FOOTHILL PKWY; CHEVRON GAS,COR
,,19C121726,22:35:12 12/10/19,l,Property Check,4,1560 W SIXTH ST; WALMART,COR
,,19C121727,22:37:00 12/10/19,f,ZZMedical Alert,1,1573 CAMELOT DR,COR
,,19C121728,22:38:38 12/10/19,l,911 Hangup,2,250 N COTA ST; EXTRA SPACE STORAGE,COR
,,19C121734,22:43:59 12/10/19,l,Property Check,4,1 MONSTER WAY; MONSTER,COR
,,19C121735,22:44:03 12/10/19,l,,2,250 N COTA ST; #980; EXTRA SPACE STORAGE,COR
YES,nearly empty row,,,,*redacted*,,,
,,19C121736,22:45:51 12/10/19,l,Ill Parked Veh,4,791 CANARY LN,COR
,,19C121738,23:00:39 12/10/19,l,Susp Person,3,265 ISABELLA WAY # C,COR
,,19C121739,23:02:02 12/10/19,l,Property Check,4,3877 BEDFORD CANYON RD; WELLS FARGO BANK,COR
,,19C121740,23:03:14 12/10/19,l,Loud Noise,3,1225 W EIGHTH ST # 50,COR
,,19C121742,23:11:12 12/10/19,f,ZZSick,1,2481 PEACOCK LN,COR
,,19C121743,23:17:33 12/10/19,l,Property Check,4,1424 E SIXTH ST,COR
,,19C121745,23:34:22 12/10/19,l,911 Hangup,2,1150 W TENTH ST,COR
,,19C121746,23:51:08 12/10/19,l,Alarm Call,2,1980 FULLERTON AVE; STALLINGS ELEMENTARY SCHOOL,COR
,,19C121747,23:52:02 12/10/19,l,Property Check,4,3211 S MAIN ST; CITRUS HILLS INTERMEDIATE SCHOOL,COR
,,19C121748,23:54:42 12/10/19,l,Battery Past,3,800 S MAIN ST; CORONA REGIONAL MEDICAL CENTER,COR
,,19C121749,00:00:52 12/11/19,l,911 Hangup,2,1776 ALL AMERICAN WAY; ALL AMERICAN ALSPHALT,COR
,,19C121752,00:06:47 12/11/19,l,Susp Person,3,419 N MCKINLEY ST,COR
,,19C121755,00:07:10 12/11/19,l,Property Check,4,545 CORONA MALL; ALDCO TRAVEL,COR
,,19C121756,00:10:31 12/11/19,l,Property Check,4,1150 W TENTH ST; CORONA HIGH SCHOOL,COR
,,19C121757,00:11:49 12/11/19,f,ZZFall,1,4901 GREEN RIVER RD # 245; GREEN RIVER MHP,COR
,,19C121758,00:12:16 12/11/19,l,Property Check,4,1208 MAGNOLIA AVE; SEARS OUTLET 9150 AT CORONA MARKETPLACE,COR
,,19C121760,00:22:15 12/11/19,l,Traffic Stop,4,MAG AND FUL,
,,19C121761,00:22:47 12/11/19,l,Traffic Stop,4,MAGNOLIA AVE & FULLERTON AVE,COR
,,19C121762,00:29:22 12/11/19,l,Welfare Check,2,705 N MAIN ST # 110; CHUZE FITNESS,COR
,,19C121763,00:35:32 12/11/19,l,911 Hangup,2,1512 SUNCOUNTRY CIR,COR
,,19C121765,00:40:41 12/11/19,l,Property Check,4,505 S BUENA VISTA AVE; COUNTY COURT HOUSE,COR
,,19C121767,00:42:17 12/11/19,l,Property Check,4,150 W BLAINE ST; GANAHL LUMBER,COR
,,19C121768,00:49:05 12/11/19,l,911 Hangup,2,3740 RAFFERTY CIR; RESD LINE,COR
,,19C121769,01:01:05 12/11/19,l,Alarm Call,2,2703 WARDLOW RD,COR
,,19C121771,01:03:31 12/11/19,lf,Man Down,1,624 W SIXTH ST; USA GAS,COR
,,19C121773,01:09:25 12/11/19,l,911 Hangup,2,1243 DORIS LN # 105,COR
,,19C121774,01:20:37 12/11/19,l,911 Hangup,2,834 VIA BERNARDO,CRA
,,19C121775,01:29:14 12/11/19,l,Property Check,4,268 N SMITH AVE,COR
,,19C121776,01:46:27 12/11/19,l,Susp Vehicle,3,2900 COVENTRY CIR,COR
,,19C121777,01:47:12 12/11/19,l,Property Check,4,2163 COMPTON AVE; THE SHERWINWILLIAMS COMPANY,COR
,,19C121778,01:48:03 12/11/19,l,Property Check,4,1550 CONSUMER CIR; MD ENGINEERING INC,COR
,,19C121779,01:53:39 12/11/19,l,Property Check,4,2410 WARDLOW RD,COR
,,19C121780,01:59:22 12/11/19,l,Domestic Distur,2,841 FUCHSIA ST,COR
,,19C121781,02:00:13 12/11/19,l,Property Check,4,2280 WARDLOW CIR; D R HORTON AMERICAS BUILDER,COR
,,19C121783,02:09:27 12/11/19,l,Property Check,4,425 KLUG CIR,COR
,,19C121784,02:30:29 12/11/19,l,Alarm Call,2,1640 SAN ALMADA RD,COR
,,19C121786,02:34:27 12/11/19,l,Dom Disturb P,3,841 FUCHSIA ST,COR
,,19C121787,02:58:19 12/11/19,l,Property Check,4,1000 W RINCON ST; TALCO PLASTICS INC,COR
,,19C121788,03:02:14 12/11/19,f,ZZSick,1,2600 S MAIN ST; CORONA POST ACUTE #135B,COR
,,19C121789,03:04:48 12/11/19,l,Alarm Call,2,583 N SMITH AVE ; BEST HDDS,COR
,,19C121790,03:29:39 12/11/19,l,Alarm Call,2,2005 S VICENTIA AVE; VICENTIA ELEMENTARY SCHOOL,COR
,,19C121791,04:00:20 12/11/19,l,Alarm Call,2,2390 RAILROAD ST; AMERIFLEX INC,COR
,,19C121792,04:22:46 12/11/19,f,ZZTrauma,1,1225 W EIGHTH ST # 60,COR
,,19C121793,04:28:05 12/11/19,l,Alarm Call,2,170 N MAPLE ST; #112,COR
,,19C121794,04:44:00 12/11/19,l,Property Check,4,185 MAGNOLIA AVE; LEE POLLARD HIGH SCHOOL,COR
,,19C121795,04:50:01 12/11/19,f,ZZFall,1,2489 CALIFORNIA AVE # 222; ESTANCIA DEL SOL,COR
,,19C121796,04:52:03 12/11/19,l,Alarm Call,2,2055 KELLOGG AVE; KAISER FOUNDATION HEALTH PLAN INC,COR
,,19C121797,05:08:10 12/11/19,l,Property Check,4,720 MAGNOLIA AVE # A1; DR GARY KETCHERSIDE,COR
,,19C121799,05:26:15 12/11/19,l,Area Check,3,1229 KELLEY AVE,COR
,,19C121801,06:00:51 12/11/19,l,911 Hangup,2,881 CORSICA DR,COR
,,19C121802,06:07:36 12/11/19,l,Traffic Detail,4,AUTO CENTER DR & 91 WB ON RAMP,COR
,,19C121804,06:10:38 12/11/19,l,Additional Info,4,730 PUBLIC SAFETY WAY; CORONA POLICE,COR
,,19C121805,06:11:13 12/11/19,l,911 Hangup,2,3100 S MAIN ST; MOUNTAIN GATE PARK;PH1,COR
,,19C121807,06:42:46 12/11/19,l,Property Check,4,1550 E ONTARIO AVE; SHELL GAS,COR
,,19C121809,06:56:36 12/11/19,l,CMC Violation,4,791 CANARY LN,COR
,,19C121813,07:04:13 12/11/19,f,ZZDiabetic,1,4214 GREEN RIVER RD,COR
,,19C121814,07:04:25 12/11/19,l,Property Check,4,418 N MAIN ST; METRO AT MAIN,COR
,,19C121816,07:07:45 12/11/19,l,Stranded Veh,3,SERFAS CLUB DR & FRONTAGE RD,CRA
,,19C121817,07:08:43 12/11/19,l,Follow Up,4,zone 3 office,
,,19C121818,07:09:07 12/11/19,l,Property Check,4,522 N MAIN ST; FIRESTONE COMPLETE AUTO CARE,COR
,,19C121821,07:21:08 12/11/19,f,ZZDiabetic,1,4214 GREEN RIVER RD,COR
,,19C121822,07:22:09 12/11/19,l,911 Hangup,2,3524 MATISSE CIR,COR
,,19C121823,07:22:13 12/11/19,f,ZZFall,1,1573 CAMELOT DR,COR
,,19C121824,07:22:54 12/11/19,l,911 Hangup,2,545 ALCOA CIR;PH1,COR
,,19C121825,07:25:23 12/11/19,l,911 Hangup,2,941 W HACIENDA DR; PH2,COR
,,19C121826,07:40:18 12/11/19,l,Patrol Info,4,2200 MANUGULAR AVE; MANGULAR PARK,COR
,,19C121829,07:48:36 12/11/19,l,Ill Parked Veh,4,PENROSE DR & N COTA ST,COR
,,19C121830,07:50:18 12/11/19,f,ZZSeizure,1,2379 COMPTON AVE; DENNYS RESTAURANT,COR
,,19C121832,08:11:45 12/11/19,l,911 Hangup,2,341 MAGNOLIA AVE;PH2,COR
