_needs_review,_review_reason,CallID,When Reported,Typ,Nature,P,Location,Cty
,,19C082962,08:00:58 09/05/19,l,H&S Violation,3,2331 KELLOGG AVE; CROSSROADS CHURCH,COR
,,19C082963,08:01:43 09/05/19,l,Follow Up,4,1150 PASEO GRANDE;LW 19-13986,COR
,,19C082965,08:03:07 09/05/19,f,ZZFwy Acc w/inj,1,15 NB ONTARIO MAGNOLIA,COR
,,19C082966,08:03:11 09/05/19,l,Property Check,4,550 HIDDEN VALLEY PKWY; STATER BROS MARKETS,COR
,,19C082967,08:04:45 09/05/19,l,Additional Info,4,1015 MONTECITO DR; RESIDENCE INN,COR
,,19C082968,08:11:54 09/05/19,l,Disturb Peace P,4,418 N MAIN ST; #475 METRO AT MAIN,COR
,,19C082970,08:22:02 09/05/19,f,ZZBreathing,1,3249 CLEARING CIR,COR
,,19C082971,08:27:51 09/05/19,l,Property Check,4,408 HIDDEN VALLEY PKWY,COR
,,19C082972,08:28:00 09/05/19,l,Found Property,4,1358 W SIXTH ST # 101; CORONA FAMILY DENTAL GROUP,COR
,,19C082973,08:29:05 09/05/19,l,Alarm Call,2,1218 MAGNOLIA AVE # 109; AFROS AND FADES,COR
,,19C082974,08:37:27 09/05/19,l,911 Hangup,2,1450 MAGNOLIA AVE;CORONA AUTO PARTS,COR
,,19C082975,08:37:52 09/05/19,l,Traffic Stop,4,ALL AMERICAN WAY & MAGNOLIA AVE,COR
,,19C082976,08:38:08 09/05/19,l,CMC Violation,4,BRAEMAR LN & HIGHLAND VIEW DR,COR
,,19C082977,08:39:05 09/05/19,l,Vehicle Check,4,930 E SIXTH ST; CITY PARK POOL,COR
,,19C082978,08:39:33 09/05/19,l,Property Check,4,530 HIDDEN VALLEY PKWY; QUIKSILVER FACTORY STORE 803 AT HIDD,COR
,,19C082979,08:39:39 09/05/19,l,Att Warrant Svc,4,1152 SIXTH ST,NOR
,,19C082981,08:47:51 09/05/19,l,911 Hangup,2,20 E GRAND BLVD,COR
,,19C082982,08:48:15 09/05/19,l,Comm Burg Past,4,1499 POMONA RD # E; ALLIED TECH,COR
,,19C082983,08:50:13 09/05/19,l,Disturb Peace,3,301 S LINCOLN AVE;CARDENAS MARKET,COR
,,19C082984,08:50:31 09/05/19,l,Property Check,4,2210 GRFFIN WY # 101; VERIZON WIRELESS,COR
,,19C082985,08:53:08 09/05/19,l,Property Check,4,2290 GRIFFIN WAY; COUNTRY SIDE CAR WASH AT COUNTRYSIDE CENTE,COR
,,19C082986,08:53:23 09/05/19,l,Missing Return,3,1680 VIA PACIFICA # D110,COR
,,19C082987,08:54:08 09/05/19,l,Disturb Peace,3,1191 MAGNOLIA AVE # C; CRUMBLES COOKIES,COR
,,19C082988,08:54:22 09/05/19,l,Found Property,4,2125 HIGHPOINTE DR; SIENNA,COR
,,19C082989,08:56:14 09/05/19,l,Ped Check,4,2290 GRIFFIN WAY,COR
,,19C082990,08:57:27 09/05/19,l,Alarm Call,2,1450 POMONA RD;CAR CREDIT AUTO GROUP,COR
,,19C082991,08:57:59 09/05/19,l,Property Check,4,2382 FULLERTON AVE,COR
,,19C082992,09:06:00 09/05/19,lf,Overdose,1,300 FALMOUTH CT # 104,COR
,,19C082993,09:09:23 09/05/19,f,ZZCommrcal Alrm,1,1395 E FOOTHILL PKWY; SANTIAGO HIGH SCHOOL,COR
,,19C082995,09:12:44 09/05/19,l,Comm Burg Past,4,511 S VICENTIA AVE; SETTLEMENT HOUSE,COR
,,19C082996,09:15:32 09/05/19,l,911 Hangup,2,13428 BARKER LN,HGS
,,19C082998,09:19:36 09/05/19,l,Stalking Past,3,155 E RINCON ST; TROY LEE DESIGNS,COR
,,19C083000,09:27:17 09/05/19,l,Runaway,3,2350 BORDER AVE; ADAMS ELEMENTARY,COR
,,19C083003,09:33:18 09/05/19,l,H/R Coll Past,4,TEMESCAL CANYON RD & CAJALCO RD,COR
,,19C083006,09:39:26 09/05/19,l,Traffic Stop,4,PROMENADE AVE & BUCHANAN ST,COR
,,19C083007,09:40:35 09/05/19,l,Cite Sign Off,4,730 PUBLIC SAFETY WAY; PARKING LOT,COR
,,19C083008,09:41:23 09/05/19,f,ZZ Fire Test,2,400 S VICENTIA AVE; CITY HALL,COR
,,19C083011,09:44:05 09/05/19,l,Auto Theft Past,3,304 S MAIN ST; MOBIL GAS,COR
,,19C083012,09:48:12 09/05/19,l,Vehicle Check,4,615 RICHEY ST; PROMENADE PARK,COR
,,19C083014,09:48:25 09/05/19,l,Property Check,4,1288 BORDER AVE; STATER BROS MARKET 62 AT VILLAGE GROVE PLAZ,COR
,,19C083016,09:51:49 09/05/19,l,Property Check,4,218 E RINCON ST,COR
,,19C083017,09:52:48 09/05/19,f,ZZAA MedicalAid,1,13557 TOLTON AVE,HGS
,,19C083018,09:52:59 09/05/19,l,Suspicious Circ,3,539 W RINCON ST; AAMCO TRANSMISSIONS,COR
,,19C083019,09:54:32 09/05/19,l,Disturb Peace,3,1124 S MAIN ST # 101; TRI COUNTY MEDICAL; TRI COUNTY EYE,COR
,,19C083020,09:57:52 09/05/19,l,911 Hangup,2,1101 HIDDEN VALLEY PKWY,NOR
,,19C083021,10:01:48 09/05/19,l,Loitering,3,1191 MAGNOLIA AVE # C; CRUMBLES COOKIES,COR
,,19C083022,10:02:08 09/05/19,l,H&S Violation,3,1148 D ST; CORONA DEL REY APTS,COR
,,19C083023,10:06:39 09/05/19,l,Illegal Entry,3,130 N VICENTIA AVE,COR
,,19C083025,10:09:37 09/05/19,l,Disturb Peace,3,2199 SAMPSON AVE; CARLS JR;HOMELESS,COR
,,19C083026,10:14:49 09/05/19,l,Disturb Peace,3,S SMITH AVE & POMONA RD ;HOMELESS,COR
,,19C083030,10:22:08 09/05/19,f,ZZFwy Veh Fire,1,91 EB 71 SERFAS CLUB AUTO CENTER,CRA
,,19C083032,10:23:53 09/05/19,l,Welfare Check,2,701 LA LOMA LN,COR
,,19C083035,10:26:29 09/05/19,l,Lewd Conduct,2,725 S MAIN ST; 99 CENT STORE,COR
,,19C083037,10:27:36 09/05/19,l,Ill Parked Veh,4,875 RIVER RD; RIVER RUN SR APTS,COR
,,19C083042,10:36:27 09/05/19,l,Traffic Stop,4,S BUENA VISTA AVE & W SIXTH ST,COR
,,19C083044,10:40:34 09/05/19,l,911 Hangup,2,1950 S COMPTON AVE # 101; CARLS FINE FINISH CUSTOM CABINET,COR
,,19C083045,10:41:31 09/05/19,l,911 Hangup,2,2035 CALIFORNIA AVE,COR
,,19C083049,10:44:19 09/05/19,l,Susp Vehicle,3,310 E FIFTH ST; JP DENTAL;NOT OCCUPIED,COR
,,19C083051,10:47:07 09/05/19,l,Traffic Stop,4,1315 MAGNOLIA AVE; CHEVRON,COR
,,19C083055,10:49:31 09/05/19,lf,Accident Inj,1,TEMESCAL CANYON RD & FASHION DR,COR
,,19C083058,10:51:00 09/05/19,l,Fraud Past,4,1260 E ONTARIO AVE; STARBUCKS ; FRONT COUNTER,COR
,,19C083061,10:52:17 09/05/19,l,Runaway,3,4901 GREEN RIVER RD # 286 ; FRONT LOBBY,COR
,,19C083062,10:53:15 09/05/19,l,Drunk In Public,2,450 S MAIN ST # C; EXTRA MILE INSURANCE,COR
,,19C083063,10:54:29 09/05/19,l,Property Check,4,2125 STAGECOACH DR; STAGECOACH PARK,COR
YES,'Location' garbled/scrambled text,19C083064,10:58:59 09/05/19,l,Alarm Call,2,2524 MANDARIN DR;HALL RESD,COR
,,19C083066,11:04:06 09/05/19,lf,Overdose,1,2600 CONDOR CIR,COR
,,19C083067,11:10:49 09/05/19,l,Grand Theft,2,1456 SERFAS CLUB DR; SIERRA DEL ORO APARTMENTS,COR
,,19C083068,11:11:26 09/05/19,f,ZZFall,1,2489 CALIFORNIA AVE # 123; ESTANCIA DEL SOL,COR
,,19C083070,11:16:51 09/05/19,l,911 Hangup,2,1380 E CHASE DR,COR
,,19C083071,11:20:01 09/05/19,l,Property Check,4,1 MONSTER WAY; MONSTER,COR
,,19C083072,11:22:13 09/05/19,l,Property Check,4,121 E FRANCIS ST,COR
,,19C083073,11:24:03 09/05/19,l,Robbery Past,2,615 S SHERMAN AVE; DERUYTER CAR WASH,COR
,,19C083074,11:25:29 09/05/19,l,Property Check,4,480 N MAIN ST,COR
,,19C083075,11:30:44 09/05/19,l,Susp Vehicle,3,1260 E ONTARIO AVE; ALBERTSONS,COR
YES,'Nature' garbled text (embedded symbol),19C083076,11:31:46 09/05/19,f,ZZFaint/Uncons,1,1255 RIVER RD; AUBURNDALE INTERMEDIATE,COR
,,19C083077,11:31:47 09/05/19,l,Property Check,4,2243 EAGLE GLEN PKWY; STATER BROS,COR
,,19C083078,11:32:44 09/05/19,l,Follow Up,4,155 E RINCON ST,COR
,,19C083079,11:33:50 09/05/19,l,Susp Person,3,1180 E ONTARIO AVE; JACK IN THE BOX,COR
,,19C083080,11:37:10 09/05/19,f,ZZSick,1,2736 BLUE SPRINGS DR;#208 MONTECITO APTS,COR
,,19C083081,11:37:24 09/05/19,l,Dist/Verbal,2,369 MAGNOLIA AVE; US BANK INSIDE VONS,COR
,,19C083082,11:37:53 09/05/19,l,Property Check,4,930 E SIXTH ST; CITY PARK,COR
,,19C083083,11:42:09 09/05/19,l,Disturb Peace,3,725 S MAIN ST; 99 CENT STORE,COR
,,19C083084,11:46:16 09/05/19,l,Traffic Stop,4,COMPTON AVE & E ONTARIO AVE,COR
,,19C083085,11:49:40 09/05/19,l,Property Check,4,2661 GREEN RIVER RD; RALPHS,COR
,,19C083086,11:59:20 09/05/19,l,Stranded Veh,3,HIDDEN VALLEY PKWY & SHOPPING CENTER,COR
,,19C083088,12:11:45 09/05/19,l,Citizen Contact,3,1395 E FOOTHILL PKWY; SANTIAGO HIGH SCHOOL,COR
,,19C083090,12:18:18 09/05/19,l,AOD 11-10,2,1505 CRESTA RD,COR
,,19C083091,12:19:14 09/05/19,lf,Choking,1,2300 S MAIN ST; VALENCIA TERRACE,COR
,,19C083092,12:20:46 09/05/19,l,Fraud Past,4,1347 HERMOSA DR; LLCONT,COR
,,19C083093,12:25:36 09/05/19,l,Stranded Veh,3,400 N MCKINLEY ST; MCDONALDS,COR
,,19C083096,12:28:17 09/05/19,l,Battery Past,3,131 N MCKINLEY ST,COR
,,19C083099,12:29:30 09/05/19,l,Lewd Cond Chld,2,934 E GRAND BLVD,COR
,,19C083101,12:36:08 09/05/19,l,Additional Info,4,770 AVENIDA DEL VISTA;#D,COR
,,19C083102,12:36:24 09/05/19,l,911 Hangup,2,1862 IMPRESIVO DR,COR
,,19C083103,12:39:11 09/05/19,l,Susp Person,3,5215 GREEN RIVER RD,COR
,,19C083104,12:42:04 09/05/19,l,Susp Person,3,TABER ST & SANTANA WAY,COR
,,19C083105,12:45:40 09/05/19,f,ZZSick,1,1788 OUTPOST DR,COR
,,19C083108,12:50:39 09/05/19,l,Disturb Peace P,4,3319 WALKENRIDGE DR,COR
,,19C083109,12:55:17 09/05/19,l,911 Hangup,2,1717 VIA DEL RIO; IGLESIA CHURCH,COR
,,19C083110,12:56:46 09/05/19,l,Area Check,3,1155 E ONTARIO AVE; RIMPAU PARK,COR
,,19C083111,12:58:45 09/05/19,l,Fraud Past,4,1070 BEVERLY RD,COR
,,19C083112,13:04:11 09/05/19,l,Ill Parked Veh,4,1055 AQUAMARINE LN,COR
,,19C083118,13:23:15 09/05/19,f,ZZTrauma,1,1030 W SIXTH ST;FLAMING ARROW,COR
,,19C083120,13:28:17 09/05/19,l,Property Check,4,2355 COMPTON AVE; LA FITNESS,COR
,,19C083121,13:31:43 09/05/19,l,911 Hangup,2,981 AQUAMARINE LN,COR
,,19C083122,13:35:49 09/05/19,l,Disturb Peace,3,4721 GREEN RIVER RD; SHELL GAS,COR
,,19C083124,13:47:43 09/05/19,l,911 Hangup,2,1850 CALIFORNIA AVE; KAISER FOUNDATION HEALTH PLAN,COR
,,19C083125,13:49:22 09/05/19,l,Area Check,3,2280 COMPTON AVE,COR
,,19C083127,13:53:14 09/05/19,l,Welfare Check,2,2396 PALISADES DR; #203,COR
,,19C083129,13:55:01 09/05/19,l,911 Hangup,2,1872 IMPRESIVO DR,COR
,,19C083130,13:56:29 09/05/19,l,Petty Theft,3,1150 W TENTH ST; CORONA HIGH SCHOOL,COR
,,19C083132,13:59:00 09/05/19,l,Property Check,4,2305 COMPTON AVE,COR
,,19C083133,14:01:37 09/05/19,l,911 Hangup,2,1022 JADESTONE LN,COR
,,19C083137,14:12:17 09/05/19,l,Property Check,4,2382 FULLERTON AVE,COR
,,19C083138,14:15:57 09/05/19,l,Traffic Stop,4,W SIXTH ST & SHOPPING CENTER,COR
,,19C083139,14:16:25 09/05/19,l,911 Hangup,2,703 E SIXTH ST; R S SERVICE STATION INC,COR
,,19C083141,14:18:03 09/05/19,f,ZZChest Pains,1,1151 POMONA RD # P; WEST COAST WINDOWS,COR
,,19C083142,14:19:41 09/05/19,l,Property Check,4,470 HIDDEN VALLEY PKWY; KOHLS,COR
,,19C083143,14:21:01 09/05/19,f,ZZSick,1,501 E NINTH ST,COR
,,19C083144,14:24:04 09/05/19,l,Traffic Detail,4,1395 E FOOTHILL PKWY; SANTIAGO HIGH SCHOOL,COR
,,19C083145,14:24:33 09/05/19,f,ZZBreathing,1,523 MAGNOLIA AVE,COR
,,19C083146,14:27:36 09/05/19,l,Patrol Info,4,2347 CALIFORNIA AVE # 102; PIEOLOGY,COR
,,19C083147,14:29:14 09/05/19,f,ZZSick,1,2301 WARDLOW CIR; CIRCOR AEROSPACE,COR
,,19C083148,14:30:48 09/05/19,l,Cite Sign Off,4,730 PUBLIC SAFETY WAY; PLOT,COR
,,19C083149,14:31:23 09/05/19,l,Susp Vehicle,3,2711 STAR CREST LN,COR
,,19C083151,14:32:30 09/05/19,l,Alarm Call,2,2550 SAN GABRIEL WAY # 107;NAVARRETE RESD,COR
,,19C083152,14:33:17 09/05/19,l,Child Annoyance,2,VIA SANTIAGO & BORDER AVE,COR
,,19C083153,14:43:23 09/05/19,l,Forgery Past,4,1026 DRIFTWOOD ST; PD lobby,COR
YES,'Location' garbled/scrambled text,19C083155,14:46:31 09/05/19,l,Alarm Call,2,4064 INVERNESS DR;RITHICHI RESD,COR
,,19C083156,14:48:56 09/05/19,f,ZZBreathing,1,MONARCH DR & FULLERTON AVE,COR
,,19C083157,14:51:02 09/05/19,l,Suspicious Circ,3,1437 MARIPOSA DR,COR
,,19C083158,14:51:56 09/05/19,l,911 Hangup,2,1717 VIA DEL RIO; IGLESIA CHURCH,COR
,,19C083160,14:57:38 09/05/19,l,Auto Theft Rec,4,91 WB,
,,19C083161,14:58:02 09/05/19,l,Area Check,3,479 N MCKINLEY ST; WALMART,COR
,,19C083163,15:01:34 09/05/19,l,911 Hangup,2,1717 VIA DEL RIO,COR
,,19C083165,15:03:43 09/05/19,f,ZZ Fire Test,2,1020 VISTA DEL CERRO DR,COR
,,19C083166,15:04:47 09/05/19,l,Alarm Call,2,1172 TULIP ST;NUNO RESIDENCE,COR
,,19C083168,15:11:43 09/05/19,l,Susp Person,3,1510 W SIXTH ST # 103; NAVAS BARBER SHOP;HOMELESS,COR
,,19C083169,15:13:29 09/05/19,l,Keep The Peace,3,1836 PECAN CIR ;FRONT COUNTER,COR
,,19C083170,15:15:28 09/05/19,l,Fraud Past,4,1183 MAGNOLIA AVE; CVS,COR
,,19C083172,15:20:28 09/05/19,l,Court Order Vio,2,2800 RIDGELINE DR; PRADO VIEW ELE; LL CONT - POSS 278 PC,COR
,,19C083173,15:20:52 09/05/19,l,Stranded Veh,3,MORALES WAY & MASTERS DR,COR
,,19C083175,15:22:19 09/05/19,f,ZZSeizure,1,1580 S LINCOLN AVE,COR
,,19C083176,15:23:02 09/05/19,l,Dist/Verbal,2,1230 KRAEMER DR ; POSS PHYSICAL,COR
,,19C083177,15:24:59 09/05/19,lf,Man Down,1,414 W GRAND BLVD; POST OFFICE,COR
,,19C083178,15:27:44 09/05/19,l,Traffic Stop,4,1148 E SIXTH ST; USFS,COR
,,19C083179,15:29:58 09/05/19,l,911 Hangup,2,790 S SMITH AVE,COR
,,19C083180,15:33:06 09/05/19,l,Trespass,3,680 W SECOND ST; CORONA DEL ORO APTS ;POSS 11550,COR
,,19C083181,15:38:13 09/05/19,l,Disturb Peace,3,155 AUTO CENTER DR; METRO LINK ;POSS 5150,COR
,,19C083182,15:40:55 09/05/19,l,Follow Up,4,730 PUBLIC SAFETY WAY; CORONA POLICE; 19-11978,COR
,,19C083184,15:49:20 09/05/19,l,Fraud Past,4,2580 TAYLOR AVE ;FRONT COUNTER,COR
,,19C083186,15:52:54 09/05/19,l,Property Check,4,930 E SIXTH ST; CITY PARK,COR
,,19C083187,15:53:35 09/05/19,l,911 Hangup,2,11520 MAGNOLIA AVE;PHS2,
,,19C083188,15:54:15 09/05/19,l,Property Check,4,1564 SUNSHINE CIR,COR
,,19C083191,16:01:41 09/05/19,l,Property Check,4,1421 TAYLOR AVE,COR
,,19C083192,16:09:59 09/05/19,l,Property Check,4,155 E RINCON ST; TROY LEE DESIGNS,COR
,,19C083193,16:10:52 09/05/19,l,Property Check,4,1440 CHALGROVE DR,COR
,,19C083194,16:12:53 09/05/19,l,Property Check,4,200 N LINCOLN AVE; MOTEL 6,COR
,,19C083195,16:15:43 09/05/19,l,Susp Person,3,155 KLUG CIR; ENVOLVE FOODS,COR
,,19C083196,16:16:07 09/05/19,l,Welfare Check,2,1200 S MERRILL ST; HUSTED PARK,COR
,,19C083197,16:21:03 09/05/19,lf,Arcing Line,1,1014 FULLERTON AVE,COR
,,19C083198,16:29:08 09/05/19,l,Cite Sign Off,4,730 PUBLIC SAFETY WAY; front counter,COR
,,19C083199,16:30:14 09/05/19,f,ZZCommrcal Alrm,1,132 BUSINESS CENTER DR;AMERICAN UCARE PHARMA COR INC,
,,19C083201,16:35:19 09/05/19,l,Property Check,4,160 E RINCON ST; MARIE CALLENDERS PIE SHOPS LLC COR 89,
,,19C083202,16:35:31 09/05/19,l,Property Check,4,1248 W SIXTH ST; WELCOME INN,COR
,,19C083203,16:36:08 09/05/19,f,ZZChest Pains,1,4065 BLAIR ST,HGS
,,19C083204,16:37:14 09/05/19,l,Special Detail,4,152 E SIXTH ST,COR
,,19C083205,16:37:41 09/05/19,l,911 Hangup,2,91 WB MAIN LINCOLN,COR
,,19C083206,16:42:23 09/05/19,l,Alarm Call,2,132 BUSINESS CENTER DR ;AMERICAN UCARE PHARMACY,COR
,,19C083207,16:43:55 09/05/19,l,Accident,2,PALISADES DR & SERFAS CLUB DR,COR
,,19C083208,16:48:06 09/05/19,l,911 Hangup,2,217 E THIRD ST,COR
,,19C083209,16:49:17 09/05/19,l,Auto Theft Past,3,2575 WARDLOW RD ;LARRY H MILLER,COR
,,19C083211,16:51:52 09/05/19,l,911 Hangup,2,5075 TRAIL ST,NOR
,,19C083212,16:57:59 09/05/19,l,Patrol Info,4,402 AMARGOSA WAY,COR
,,19C083213,16:58:56 09/05/19,l,Battery Past,3,718 W EIGHTH ST,COR
,,19C083214,17:07:55 09/05/19,l,Susp Vehicle,3,DANA ST & E MONTEREY RD,COR
,,19C083215,17:08:53 09/05/19,l,Petty Theft P,4,320 N MCKINLEY ST;#101,COR
,,19C083216,17:15:47 09/05/19,l,Disturb Peace,3,310 N LINCOLN AVE; MC DONALDS;HOMELESS,COR
,,19C083217,17:22:57 09/05/19,l,911 Hangup,2,598 SANTANA WAY; SKATE PARK SANTANA PARK,COR
,,19C083218,17:24:53 09/05/19,l,Comm Burg Past,4,1510 POMONA RD; PUBLIC STORAGE,COR
,,19C083219,17:26:30 09/05/19,l,Unknown Problem,2,1266 RYAN LN # L,COR
,,19C083222,17:34:26 09/05/19,lf,Accident Inj,1,MAGNOLIA AVE & RIMPAU AVE,COR
YES,'Location' garbled/scrambled text,19C083223,17:34:27 09/05/19,l,Alarm Call,2,2221 DORADO ST;HELTERLINE RESD,COR
,,19C083225,17:45:39 09/05/19,l,911 Hangup,2,2480 MACBETH AVE;PHS2,COR
,,19C083226,17:46:22 09/05/19,f,ZZChest Pains,1,1119 CONESTOGA ST,COR
,,19C083227,17:50:17 09/05/19,l,911 Hangup,2,881 CORSICA DR;ABAND PHS1,COR
,,19C083228,17:51:23 09/05/19,l,Dist/Verbal,2,1530 W SIXTH ST # 102; T AND H LIQUOR,COR
,,19C083229,17:52:14 09/05/19,l,Traffic Stop,4,CRESTVIEW DR & MOUNT RUSHMORE DR,NOR
,,19C083230,17:53:40 09/05/19,l,Susp Person,3,1928 OLD WARSON CIR,COR
,,19C083231,17:56:42 09/05/19,l,911 Hangup,2,1771 SPRING LN;PHS2,COR
,,19C083234,17:58:17 09/05/19,l,Ped Check,4,MAGNOLIA AVE & 15 SB ON RAMP,COR
,,19C083235,18:03:12 09/05/19,l,Alarm Call,2,125 BUSINESS CENTER DR; #F; NRG COMPANY,COR
,,19C083238,18:07:41 09/05/19,l,Disturb Peace,3,2240 COMPTON AVE,COR
,,19C083239,18:11:37 09/05/19,l,911 Hangup,2,860 POPPYSEED LN;PHS2,COR
,,19C083240,18:12:34 09/05/19,l,911 Hangup,2,2989 S BUENA VISTA AVE;VOIP,COR
,,19C083242,18:18:47 09/05/19,l,911 Hangup,2,1150 W TENTH ST,COR
,,19C083243,18:26:49 09/05/19,l,Patrol Info,4,4901 GREEN RIVER RD; GREEN RIVER MHP;POSS 23152,COR
,,19C083245,18:29:12 09/05/19,l,911 Hangup,2,2585 S MAIN ST; SOUTH HILLS CHURCH,COR
,,19C083246,18:29:29 09/05/19,l,Follow Up,4,20141 WINTON ST,ELC
,,19C083247,18:30:42 09/05/19,l,911 Hangup,2,1015 MONTECITO DR; #324 ;RESIDENCE INN,COR
,,19C083248,18:31:02 09/05/19,l,Disturb Peace,3,2630 TUSCANY ST; COLD STONE CREAMERY 694 AT THE CROSSINGS;,COR
,,19C083250,18:33:14 09/05/19,l,911 Hangup,2,2722 TWINLEAF LN,COR
,,19C083251,18:41:35 09/05/19,l,Alarm Call,2,1210 E SIXTH ST # C; B AND D AUTOMOTIVE,COR
,,19C083252,18:42:53 09/05/19,l,Alarm Call,2,1950 COMPTON AVE # 105; 2 TAC CORPORATION,COR
,,19C083256,19:08:55 09/05/19,l,911 Hangup,2,1790 VIA PACIFICA;PHS2,COR
,,19C083257,19:13:57 09/05/19,f,ZZFall,1,1358 VIA SANTIAGO # B,COR
,,19C083259,19:21:28 09/05/19,l,Suspicious Circ,3,839 PARK CIR,COR
,,19C083260,19:25:44 09/05/19,l,Dist/Verbal,2,1881 BAYWOOD DR # 105,COR
,,19C083261,19:26:25 09/05/19,l,DV-Assault,1,111 W HARRISON ST # 402; ONE ELEVEN APARTMENTS; HEARD ONLY,COR
,,19C083265,19:31:00 09/05/19,lf,Assist Othr Dpt,3,155 AUTO CENTER DR; METRO LINK,COR
,,19C083266,19:35:47 09/05/19,l,Patrol Info,4,935 W CITRON ST,COR
,,19C083267,19:37:00 09/05/19,l,911 Hangup,2,2704 BLUE SPRINGS DR; #204,COR
,,19C083269,19:39:47 09/05/19,l,Traffic Stop,4,1130 W SIXTH ST; SUPERIOR MARKET,COR
,,19C083270,19:41:39 09/05/19,l,Battery Past,3,639 SUNVALLEY LN # 109,COR
,,19C083271,19:46:46 09/05/19,l,Vehicle Check,4,111 N MAIN ST; 3RD LEVEL,COR
,,19C083272,19:50:09 09/05/19,l,911 Hangup,2,RIVER RD & N COTA ST,COR
,,19C083274,19:52:38 09/05/19,l,Elder Abuse Pst,2,2600 S MAIN ST; CORONA POST ACUTE,COR
,,19C083276,20:02:51 09/05/19,l,Property Check,4,1130 W SIXTH ST,COR
,,19C083277,20:04:07 09/05/19,l,Area Check,3,W RINCON ST & N SMITH AVE,COR
,,19C083278,20:05:40 09/05/19,l,Court Order Vio,3,3005 BAVARIA DR,COR
,,19C083279,20:12:57 09/05/19,l,Patrol Info,4,2470 TUSCANY ST,COR
,,19C083281,20:31:44 09/05/19,f,ZZFall,1,2300 S MAIN ST # 282; VALENCIA TERRACE,COR
,,19C083283,20:44:58 09/05/19,l,Property Check,4,2340 CALIFORNIA AVE,COR
,,19C083285,20:46:36 09/05/19,l,Under Influence,2,1662 BERYL LN,COR
,,19C083288,20:48:15 09/05/19,l,911 Hangup,2,3111 BIGHORN DR,COR
,,19C083289,20:52:56 09/05/19,l,Z-Animal Svcs,4,E FOOTHILL PKWY & FULLERTON AVE,COR
,,19C083290,20:55:56 09/05/19,l,911 Hangup,2,526 MAGNOLIA AVE; ST JOHNS CHURCH,COR
,,19C083291,21:03:22 09/05/19,l,Traffic Stop,4,RAILROAD ST & CITATION CIR,COR
,,19C083292,21:04:13 09/05/19,l,Fire Code Vio,4,1075 E SIXTH ST; ARMORY,COR
,,19C083294,21:14:37 09/05/19,l,911 Hangup,2,1255 HAMNER AVE,NOR
,,19C083296,21:25:50 09/05/19,l,Property Check,4,700 BARTH ST,COR
,,19C083299,21:34:51 09/05/19,l,Vandalism,3,729 JOHN CIR,COR
,,19C083300,21:36:20 09/05/19,l,Vandalism,3,2901 VIA MILANO,COR
,,19C083301,21:56:19 09/05/19,l,Area Check,3,3140 GARRETSON AVE,COR
,,19C083302,22:01:08 09/05/19,l,Disturb Peace,3,2220 E TREEMONT PL # 206,COR
,,19C083303,22:01:51 09/05/19,lf,Man Down,1,105 N MCKINLEY ST; ALBERTOS MEXICAN FOOD,COR
,,19C083304,22:10:56 09/05/19,l,Patrol Info,4,1066 ROLLING HILLS DR,COR
,,19C083305,22:16:48 09/05/19,l,Traffic Stop,4,W SIXTH ST & S SMITH AVE,COR
,,19C083306,22:20:20 09/05/19,l,Property Check,4,2523 WARDLOW RD,COR
,,19C083307,22:24:32 09/05/19,l,911 Hangup,2,400 S VICENTIA AVE; CITY HALL,COR
,,19C083308,22:25:56 09/05/19,l,Traffic Stop,4,E UPPER DR & GARRETSON AVE,COR
,,19C083309,22:34:12 09/05/19,l,Property Check,4,2218 WARDLOW CIR,COR
,,19C083311,22:39:11 09/05/19,l,Alarm Call,2,530 HIDDEN VALLEY PKWY # 101; QUICKSILVER,COR
,,19C083312,22:40:11 09/05/19,l,Alarm Call,2,1400 FULLERTON AVE; EXCELSIOR SCHOOL,COR
,,19C083313,22:42:55 09/05/19,l,Assist Othr Dpt,3,SERFAS CLUB DR & AUTO CENTER DR; AREA CK FOR RSO,COR
,,19C083314,22:44:11 09/05/19,f,ZZSick,1,13150 MAGNOLIA AVE,HGS
,,19C083315,22:44:57 09/05/19,l,Traffic Stop,4,GRIFFIN WAY & BRISTOL WAY,COR
,,19C083316,22:46:06 09/05/19,l,Speed Contest,3,W FOOTHILL PKWY & W CHASE DR,COR
,,19C083317,22:48:12 09/05/19,l,Traffic Stop,4,VIA BLAIRO & HIDDEN VALLEY PKWY,COR
,,19C083318,22:54:24 09/05/19,l,Area Check,3,WALMART ON 6TH,
,,19C083320,23:02:19 09/05/19,l,Susp Person,3,1492 CHALGROVE DR,COR
,,19C083321,23:03:07 09/05/19,l,Property Check,4,THE CROSSINGS,COR
,,19C083322,23:06:30 09/05/19,l,Property Check,4,1260 E ONTARIO AVE; ALBERTSONS,COR
,,19C083323,23:12:22 09/05/19,l,Traffic Stop,4,3665 GRAND OAKS; TOYS R US,COR
,,19C083325,23:24:57 09/05/19,l,Alarm Call,2,750 S LINCOLN AVE; #101; VICTRA,COR
,,19C083326,23:26:32 09/05/19,l,Suspicious Circ,3,513 E GRAND BLVD ; #4,COR
,,19C083329,23:39:05 09/05/19,l,Loud Noise,3,1248 W SIXTH ST; WELCOME INN; LOUD SUBJS,COR
,,19C083330,23:48:15 09/05/19,l,Susp Vehicle,3,127 W FRANCIS ST,COR
